@relation pc4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
0.088889,0.021505,0.208333,0,0.24359,0.016129,0.021505,0.024561,0.010753,0.6,0,0.323232,0.033708,0,0,0.071429,0.142857,0.011877,0.081791,0.002123,0.010297,0.02023,0.134328,0.002123,0.010746,0.323232,0.021505,0.016129,0.035211,0.030568,0.018532,0.018969,0.026622,0.342105,0.052434,0.619007,0.066667,FALSE
0.011111,0.086022,0,0,0,0,0.086022,0.054971,0,0,0,0.10101,0.078652,0.115942,1,0.096939,0.428571,0.008761,0.196189,0.009011,0.019451,0.034182,0.059701,0.009011,0.019015,1,0,0,0.070423,0.187773,0.02851,0.034381,0.024958,0.5,0.024969,0,0.090476,FALSE
0.011111,0.096774,0.208333,0,0,0,0.096774,0.05614,0,0,0.114286,0.89899,0.126404,0,0,0.107143,0,0.011931,0.176594,0.009937,0.022883,0.047785,0.059701,0.009937,0.023301,0.090909,0,0,0.126761,0.157205,0.027085,0.058684,0.016639,0.315789,0.033708,0,0.1,FALSE
0.011111,0,0,0,0,0,0,0.05848,0,0,0,1,0,0,0,0.010204,0,0.002582,0.015491,0.000017,0,0.001744,0.746269,0.000017,0.000443,1,0,0,0,0.087336,0.000713,0.002371,0.001664,0.105263,0.004994,0,0.009524,FALSE
0.011111,0.188172,0.083333,0.014706,0,0,0.215054,0.049123,0,0,0.071429,0.282828,0.213483,0.115942,0,0.25,0.714286,0.013244,0.530555,0.099588,0.077803,0.120335,0.014925,0.099588,0.077724,0.424242,0,0,0.197183,0.174672,0.097648,0.123296,0.049917,0.789474,0.06367,0.021501,0.238095,FALSE
0.044444,0.037634,0,0.102941,0,0,0.064516,0.047953,0,0,0,0.131313,0.039326,0,0,0.05102,0.428571,0.005164,0.241732,0.00806,0.01373,0.026857,0.044776,0.00806,0.013804,0.131313,0,0,0.028169,0.131004,0.016393,0.032009,0.011647,0.5,0.027466,0.4427,0.080952,FALSE
0.188889,0.069892,0.375,0.029412,0.24359,0.048387,0.075269,0.018713,0.043011,0.4,0.042857,0.494949,0.089888,0.028986,0,0.239796,0,0.018078,0.143753,0.009984,0.028604,0.045692,0.074627,0.009984,0.028753,0.373737,0.053763,0.048387,0.088028,0.039301,0.038489,0.045643,0.053245,0.578947,0.107366,0.331972,0.233333,FALSE
0.133333,0.021505,0.125,0.029412,0.166667,0.021505,0.021505,0.007018,0.021505,0.4,0.028571,1,0.033708,0,0,0.260204,0.571429,0.046561,0.259391,0.083666,0.133867,0.190094,0.044776,0.083666,0.133577,0.323232,0.021505,0.021505,0.035211,0.017467,0.180328,0.173088,0.113145,0.473684,0.102372,0.244356,0.252381,TRUE
0.322222,0.032258,0.041667,0.147059,0.384615,0.032258,0.032258,0.011696,0.032258,0.4,0.042857,1,0.115169,0,0,0.158163,0,0.040253,0.179924,0.034799,0.080092,0.136728,0.059701,0.034799,0.080099,0.242424,0.032258,0.032258,0.133803,0.017467,0.102637,0.147007,0.051581,0.263158,0.126092,0.605676,0.195238,TRUE
0,0.043011,0.041667,0,0,0,0.043011,0.116959,0,0,0.057143,1,0.036517,0.057971,1,0,0.142857,0,0,0,0,0,0,0,0,1,0,0,0.03169,0.157205,0,0,0,0,0.01623,0,0,FALSE
0.044444,0,0.041667,0,0.012821,0,0,0.016374,0,0,0,1,0.002809,0,0,0.035714,0.142857,0.008138,0.05809,0.000733,0.005721,0.012557,0.19403,0.000733,0.005227,1,0,0,0.003521,0.030568,0.010691,0.012448,0.011647,0.184211,0.01623,0.13438,0.033333,FALSE
0.077778,0.010753,0,0.014706,0,0.010753,0.010753,0.015205,0.010753,0.4,0,0.494949,0.014045,0,0,0.071429,0.857143,0.009117,0.114399,0.003189,0.011442,0.023021,0.104478,0.003189,0.011541,0.494949,0.010753,0.010753,0.014085,0.030568,0.017819,0.024303,0.018303,0.342105,0.036205,0.071705,0.071429,TRUE
0.011111,0.086022,0.208333,0,0,0,0.086022,0.052632,0,0,0.1,0.888889,0.11236,0,0,0.102041,0,0.013858,0.159399,0.00941,0.024027,0.048134,0.074627,0.009411,0.024442,0.10101,0,0,0.112676,0.144105,0.027085,0.059277,0.019967,0.342105,0.032459,0,0.095238,FALSE
0,0.139785,0.041667,0,0,0,0,0.116959,0,0,0,1,0.154494,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.147887,0,0,0,0,0,1,0,0,FALSE
0.066667,0.021505,0.041667,0.014706,0.051282,0.021505,0.021505,0.02924,0.021505,0.4,0,0.323232,0.02809,0,0,0.056122,0.142857,0.005476,0.224615,0.007378,0.01373,0.02616,0.044776,0.007378,0.013601,0.323232,0.021505,0.021505,0.028169,0.056769,0.02067,0.027267,0.014975,0.473684,0.028714,0.335949,0.057143,FALSE
0.111111,0.258065,0.5,0.029412,0.051282,0,0.258065,0.021053,0,0,0.3,0.878788,0.376404,0.26087,0,0.709184,0.285714,0.036322,0.429556,0.179035,0.172769,0.24625,0.029851,0.179035,0.172583,0.757576,0,0,0.387324,0.069869,0.213115,0.241257,0.103161,0.605263,0.193508,0.044507,0.671429,FALSE
0,0.010753,0,0,0,0,0.010753,0.116959,0,0,0,0.494949,0.014045,0,0,0,0,0,0,0,0,0,0,0,0,0.494949,0,0,0.014085,0.008734,0,0,0,0,0.10362,0,0,FALSE
0.022222,0.064516,0.125,0,0.012821,0,0.064516,0.045614,0,0,0.042857,0.565657,0.081461,0.086957,1,0.091837,0.714286,0.014072,0.144605,0.007857,0.022883,0.041158,0.074627,0.007857,0.022502,1,0,0,0.080986,0.139738,0.034212,0.041494,0.02995,0.368421,0.026217,0.056547,0.085714,FALSE
0.033333,0.010753,0.083333,0,0,0.010753,0.010753,0.02924,0.010753,0.4,0.014286,1,0.014045,0,0,0.040816,0.142857,0.00897,0.046472,0.000518,0.004577,0.010115,0.253731,0.000518,0.004612,0.494949,0.010753,0.010753,0.014085,0.065502,0.008553,0.010077,0.014975,0.236842,0.014981,0,0.038095,FALSE
0.166667,0.032258,0.208333,0.117647,0.076923,0.032258,0.032258,0.017544,0.032258,0.4,0.014286,0.494949,0.047753,0,0,0.096939,0,0.014152,0.118039,0.005267,0.018307,0.032438,0.104478,0.005267,0.018478,0.242424,0.032258,0.032258,0.049296,0.034934,0.02851,0.031417,0.034942,0.421053,0.061174,0.456031,0.128571,TRUE
0.044444,0.215054,0.958333,0.058824,0.038462,0,0.215054,0.032749,0,0,0.271429,0.949495,0.342697,0.144928,0,0.362245,0.142857,0.029114,0.32724,0.08329,0.105263,0.149983,0.029851,0.08329,0.105391,0.515152,0,0,0.359155,0.10917,0.138988,0.139301,0.099834,0.684211,0.102372,0.096431,0.357143,FALSE
0.011111,0.096774,0.125,0,0,0,0.096774,0.090058,0,0,0.057143,0.494949,0.095506,0.072464,0,0.066327,0.428571,0.008792,0.15847,0.0059,0.014874,0.029648,0.074627,0.0059,0.015415,0.59596,0,0,0.088028,0.292576,0.027085,0.02786,0.021631,0.368421,0.017478,0,0.061905,FALSE
0.266667,0,0.041667,0,0.307692,0,0,0.005848,0,0,0,1,0.002809,0,0,0.096939,0,0.011321,0.170397,0.008779,0.021739,0.041507,0.074627,0.008779,0.021333,1,0,0,0.003521,0.004367,0.031361,0.044458,0.021631,0.342105,0.108614,0.599978,0.090476,FALSE
0,0,0,0,0,0,0,0.116959,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000698,0,0,0.000076,1,0,0,0,0.436681,0,0.001186,0,0.052632,0,0,0,FALSE
0.022222,0.021505,0.083333,0,0,0.010753,0.021505,0.038596,0.010753,0.4,0.014286,0.666667,0.025281,0,0,0.045918,0,0.005698,0.043374,0.000286,0.002288,0.006976,0.268657,0.000286,0.002735,0.323232,0.010753,0.010753,0.024648,0.100437,0.005702,0.007113,0.008319,0.184211,0.014981,0,0.042857,FALSE
0,0.010753,0,0,0,0.010753,0.010753,0.038596,0.010753,0.4,0,0.494949,0.016854,0,0,0.030612,0.428571,0.005262,0.070483,0.000698,0.004577,0.010464,0.164179,0.000698,0.004102,0.494949,0.010753,0.010753,0.017606,0.10917,0.009266,0.010077,0.008319,0.184211,0.008739,0,0.028571,FALSE
0.044444,0,0.041667,0.014706,0.025641,0,0,0.038596,0,0,0,1,0.002809,0,0,0.010204,0.142857,0.005173,0.023236,0.000075,0.001144,0.003837,0.492537,0.000075,0.00133,1,0,0,0.003521,0.039301,0.002138,0.004742,0.004992,0.157895,0.012484,0.645023,0.014286,TRUE
0.011111,0,0.041667,0,0,0,0,0.011696,0,0,0,1,0.002809,0,0,0.05102,0.285714,0.007078,0.049802,0.000469,0.003432,0.00872,0.238806,0.000469,0.003897,1,0,0,0.003521,0.034934,0.006415,0.009484,0.011647,0.263158,0.013733,0,0.047619,FALSE
0.155556,0.107527,0.125,0.073529,0.461538,0.096774,0.107527,0.017544,0.086022,0.4,0.057143,0.444444,0.109551,0.057971,0,0.346939,0.142857,0.017219,0.326931,0.049155,0.061785,0.099407,0.029851,0.049155,0.062261,0.444444,0.107527,0.096774,0.102113,0.039301,0.072701,0.108477,0.048253,0.631579,0.154806,0.404322,0.347619,FALSE
0.1,0.064516,0.125,0.044118,0.012821,0.064516,0.064516,0.026901,0.064516,0.4,0.042857,0.565657,0.081461,0.043478,0,0.137755,0,0.014495,0.11618,0.005226,0.018307,0.033484,0.104478,0.005226,0.018627,0.565657,0.064516,0.064516,0.080986,0.074236,0.027085,0.034381,0.031614,0.394737,0.051186,0.13868,0.142857,FALSE
0.011111,0.032258,0.041667,0,0,0,0.032258,0.05848,0,0,0.014286,0.494949,0.033708,0.028986,0,0.040816,0.142857,0.005827,0.120517,0.002259,0.008009,0.015696,0.089552,0.002259,0.007764,0.747475,0,0,0.03169,0.157205,0.014255,0.014819,0.014975,0.368421,0.012484,0,0.038095,FALSE
0.111111,0.043011,0.125,0.029412,0,0,0.043011,0.032749,0,0,0.028571,0.59596,0.044944,0.028986,0,0.081633,0,0.006954,0.200062,0.007436,0.014874,0.030694,0.059701,0.007436,0.015389,0.59596,0,0,0.042254,0.069869,0.022096,0.033788,0.014975,0.394737,0.038702,0.119437,0.085714,FALSE
0.144444,0.053763,0.125,0.044118,0.064103,0.053763,0.053763,0.024561,0.053763,0.4,0.028571,0.494949,0.073034,0,0,0.127551,0,0.013097,0.162032,0.009188,0.024027,0.042204,0.074627,0.009188,0.023478,0.161616,0.053763,0.053763,0.073944,0.056769,0.037776,0.040308,0.031614,0.394737,0.058677,0.260589,0.133333,FALSE
0.111111,0.021505,0.25,0.014706,0.25641,0.021505,0.021505,0.017544,0.021505,0.4,0,0.323232,0.050562,0,0,0.096939,0,0.016908,0.07877,0.002805,0.014874,0.027206,0.149254,0.002805,0.014738,0.323232,0.021505,0.021505,0.056338,0.026201,0.026372,0.024303,0.033278,0.289474,0.06367,0.564395,0.095238,FALSE
0.022222,0.021505,0.208333,0,0,0,0.021505,0.021053,0,0,0.028571,1,0.033708,0,0,0.086735,0,0.015096,0.064209,0.001661,0.010297,0.021974,0.179104,0.001661,0.010715,0.323232,0,0,0.035211,0.061135,0.02067,0.020154,0.023295,0.210526,0.024969,0,0.080952,FALSE
0.011111,0,0.125,0,0,0,0,0.023392,0,0,0,1,0.011236,0,0,0.02551,0,0.011129,0.013942,0.000058,0.002288,0.005232,0.835821,0.000058,0.001716,1,0,0,0.014085,0.056769,0.004277,0.005335,0.008319,0.078947,0.008739,0,0.02381,FALSE
0.122222,0,0.125,0.014706,0.192308,0,0,0.011696,0,0,0,1,0.011236,0,0,0.045918,0,0.022183,0.030517,0.000551,0.008009,0.015347,0.373134,0.000551,0.007483,1,0,0,0.014085,0.0131,0.014968,0.013634,0.026622,0.157895,0.046192,0.688024,0.047619,FALSE
0.066667,0.010753,0,0,0.128205,0.010753,0.010753,0.046784,0.010753,0.4,0,0.494949,0.014045,0,0,0.02551,0.285714,0.003944,0.046472,0.000228,0.002288,0.005581,0.253731,0.000228,0.002027,0.494949,0.010753,0.010753,0.014085,0.039301,0.005702,0.004742,0.006656,0.157895,0.026217,0.716728,0.02381,FALSE
0.222222,0,0.166667,0.088235,0.025641,0,0,0.011696,0,0,0,1,0.011236,0,0,0.020408,0.142857,0.014646,0.021532,0.000181,0.003432,0.008371,0.537313,0.000181,0.003485,1,0,0,0.014085,0.008734,0.007128,0.008299,0.014975,0.131579,0.077403,0.716728,0.047619,FALSE
0,0.010753,0,0.029412,0,0.010753,0.010753,0.033918,0.010753,0.4,0,0.494949,0.014045,0,0,0.02551,0.428571,0.005538,0.069708,0.000719,0.004577,0.009766,0.164179,0.000719,0.004272,0.494949,0.010753,0.010753,0.014085,0.078603,0.009979,0.008299,0.011647,0.236842,0.012484,0.307138,0.033333,FALSE
0.011111,0.010753,0.041667,0,0,0,0.010753,0.025731,0,0,0.014286,1,0.016854,0,0,0.045918,0.428571,0.008013,0.046472,0.000462,0.004577,0.009418,0.253731,0.000462,0.004119,0.494949,0,0,0.017606,0.078603,0.008553,0.008892,0.013311,0.210526,0.012484,0,0.042857,FALSE
0.011111,0.021505,0.083333,0,0,0,0.021505,0.044444,0,0,0.014286,0.666667,0.02809,0,0,0.040816,0,0.008071,0.05809,0.000728,0.005721,0.011859,0.19403,0.000728,0.005187,0.323232,0,0,0.028169,0.117904,0.006415,0.014819,0.009983,0.263158,0.012484,0,0.038095,FALSE
0.255556,0,0.333333,0.132353,0.038462,0,0,0.008187,0,0,0,1,0.022472,0,0,0.02551,0.142857,0.023461,0.034234,0.000735,0.009153,0.017091,0.343284,0.000735,0.008886,1,0,0,0.028169,0.008734,0.014968,0.016598,0.031614,0.210526,0.066167,0.758869,0.066667,FALSE
0.122222,0.064516,0.166667,0.014706,0.038462,0.048387,0.064516,0.037427,0.032258,0.6,0.042857,0.565657,0.061798,0,0,0.107143,0,0.021653,0.076756,0.00341,0.018307,0.032787,0.149254,0.00341,0.018389,0.131313,0.064516,0.048387,0.056338,0.078603,0.027085,0.033195,0.03827,0.315789,0.046192,0.172006,0.104762,TRUE
0,0.043011,0,0,0,0,0.075269,0.116959,0,0,0,0.121212,0.044944,0,0,0,0.142857,0,0,0,0,0,0,0,0,0.121212,0,0,0.03169,0.056769,0,0,0,0,0.077403,0,0,FALSE
0.188889,0.11828,0.25,0.029412,0.128205,0.086022,0,0.00117,0.086022,0.4,0,1,0.160112,0,0,0.479592,0,0.018653,0.304856,0.046314,0.062929,0.096617,0.044776,0.046314,0.062904,1,0.086022,0.086022,0.15493,0.004367,0.077691,0.099585,0.0599,0.684211,0.154806,0.121694,0.457143,FALSE
0.133333,0.021505,0.083333,0,0.166667,0.021505,0.021505,0.031579,0.021505,0.4,0,0.323232,0.02809,0,0,0.056122,0,0.012318,0.050654,0.000844,0.006865,0.013952,0.223881,0.000844,0.006901,0.323232,0.021505,0.021505,0.028169,0.034934,0.012117,0.013634,0.021631,0.263158,0.044944,0.582348,0.052381,FALSE
0.011111,0.021505,0,0,0,0,0.021505,0.05848,0,0,0,0.323232,0.025281,0,0,0.030612,0.142857,0.002791,0.092944,0.000645,0.003432,0.007325,0.119403,0.000645,0.002871,0.323232,0,0,0.024648,0.144105,0.005702,0.007706,0.004992,0.236842,0.009988,0,0.028571,FALSE
0.255556,0.010753,0.375,0,0.141026,0.010753,0.010753,0.007018,0.010753,0.4,0.014286,1,0.039326,0,0,0.158163,0.142857,0.02391,0.086515,0.004783,0.022883,0.039065,0.134328,0.004783,0.022886,0.494949,0.010753,0.010753,0.045775,0.0131,0.038489,0.034381,0.048253,0.315789,0.082397,0.281552,0.147619,TRUE
0.422222,0.096774,0.041667,0.102941,0.115385,0.010753,0.172043,0.014035,0.010753,0.4,0.014286,0.111111,0.106742,0,0,0.683673,0.142857,0.019499,0.677717,0.239257,0.146453,0.20858,0.014925,0.239257,0.146182,0.050505,0.010753,0.010753,0.077465,0.039301,0.17819,0.206283,0.083195,0.921053,0.235955,0.114707,0.671429,FALSE
0,0,0.041667,0.014706,0,0,0,0.05848,0,0,0,1,0.002809,0,0,0.005102,0,0.002373,0.011618,0.000009,0,0.001395,1,0.000009,0.000305,1,0,0,0.003521,0.087336,0.000713,0.001778,0.001664,0.078947,0.004994,0.537519,0.009524,FALSE
0.022222,0.021505,0.125,0,0,0,0.021505,0.031579,0,0,0.028571,1,0.025281,0,0,0.056122,0.428571,0.008169,0.064519,0.000909,0.005721,0.012557,0.179104,0.000909,0.005833,0.323232,0,0,0.024648,0.091703,0.010691,0.012448,0.014975,0.263158,0.01623,0,0.052381,FALSE
0.033333,0,0.041667,0,0.051282,0,0,0.02924,0,0,0,1,0.002809,0,0,0.020408,0,0.006673,0.023236,0.000096,0.001144,0.004534,0.492537,0.000096,0.001715,1,0,0,0.003521,0.034934,0.003564,0.004742,0.008319,0.157895,0.014981,0.537519,0.019048,FALSE
0.011111,0.021505,0.083333,0,0,0,0.021505,0.05848,0,0,0.014286,0.666667,0.02809,0,0,0.030612,0,0.007719,0.063899,0.000842,0.005721,0.012208,0.179104,0.000842,0.005456,0.323232,0,0,0.028169,0.100437,0.006415,0.015412,0.009983,0.289474,0.014981,0,0.028571,FALSE
0.122222,0.021505,0.25,0,0.346154,0.021505,0,0.003509,0.021505,0.4,0,1,0.064607,0,0,0.153061,0.142857,0.028095,0.131671,0.013013,0.04119,0.070806,0.089552,0.013013,0.040921,1,0.021505,0.021505,0.073944,0.004367,0.048468,0.080024,0.043261,0.342105,0.086142,0.509245,0.142857,FALSE
0.055556,0,0,0,0,0,0,0.116959,0,0,0,1,0,0,0,0.005102,0.142857,0,0,0,0,0.000349,0,0,0,1,0,0,0,0.056769,0,0.000593,0,0.026316,0.008739,0,0.004762,FALSE
0.033333,0.193548,0.125,0,0,0,0.193548,0.061988,0,0,0.071429,0.313131,0.188202,0.144928,0,0.183673,0.428571,0.013182,0.339633,0.040605,0.049199,0.080223,0.029851,0.040605,0.049509,0.575758,0,0,0.172535,0.209607,0.067712,0.080024,0.043261,0.631579,0.048689,0,0.171429,FALSE
0,0,0,0,0,0,0,0.116959,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000698,0,0,0.000076,1,0,0,0,0.436681,0,0.001186,0,0.052632,0,0,0,FALSE
0,0,0.041667,0,0,0,0,0.116959,0,0,0,1,0.002809,0,0,0,0.285714,0,0,0,0,0,0,0,0,1,0,0,0.003521,0.034934,0,0,0,0,0.013733,0,0,FALSE
0.033333,0,0,0.014706,0,0,0,0.02924,0,0,0,1,0,0,0,0.015306,0,0.007345,0.015491,0.000047,0.001144,0.003837,0.746269,0.000047,0.001259,1,0,0,0,0.043668,0.002851,0.004149,0.006656,0.105263,0.011236,0.268759,0.019048,TRUE
0.077778,0.032258,0.041667,0.029412,0.038462,0.026882,0.032258,0.038596,0.021505,0.4,0.014286,0.494949,0.02809,0,0,0.05102,0,0.004888,0.185888,0.004512,0.010297,0.020928,0.059701,0.004512,0.010051,0.242424,0.032258,0.026882,0.024648,0.074236,0.017106,0.02134,0.011647,0.368421,0.028714,0.35831,0.057143,FALSE
0.111111,0.021505,0.416667,0.029412,0.051282,0.021505,0.021505,0.009357,0.021505,0.4,0.014286,0.666667,0.05618,0,0,0.178571,0.142857,0.023554,0.144605,0.013152,0.037757,0.063481,0.074627,0.013152,0.037666,0.323232,0.021505,0.021505,0.06338,0.026201,0.044904,0.070539,0.044925,0.421053,0.064919,0.157278,0.17619,FALSE
0.022222,0.010753,0,0.014706,0,0.010753,0.010753,0.02924,0.010753,0.4,0,0.494949,0.014045,0,0,0.035714,0.285714,0.004047,0.085199,0.000785,0.003432,0.00872,0.134328,0.000785,0.003814,0.494949,0.010753,0.010753,0.014085,0.074236,0.007128,0.008892,0.008319,0.289474,0.013733,0.13438,0.038095,FALSE
0.055556,0.010753,0.166667,0.058824,0.025641,0.010753,0.010753,0.012865,0.010753,0.4,0.014286,1,0.02809,0,0,0.071429,0,0.015136,0.063899,0.001651,0.010297,0.020579,0.179104,0.001651,0.0107,0.494949,0.010753,0.010753,0.03169,0.030568,0.017106,0.020747,0.026622,0.289474,0.032459,0.322511,0.085714,FALSE
0,0,0,0,0,0,0,0.116959,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,1,0,0,0,0.0131,0,0,0,0,0.046192,0,0,FALSE
0,0,0.041667,0,0,0,0,0.023392,0,0,0,1,0.002809,0,0,0.02551,0.285714,0.005422,0.023236,0.000078,0.001144,0.003837,0.492537,0.000078,0.001394,1,0,0,0.003521,0.074236,0.002851,0.004149,0.006656,0.157895,0.006242,0,0.02381,FALSE
0.177778,0.053763,0.416667,0.132353,0.115385,0.053763,0.053763,0.017544,0.053763,0.4,0.071429,1,0.078652,0,0,0.158163,0,0.017406,0.123925,0.00714,0.024027,0.042204,0.089552,0.00714,0.023859,0.161616,0.053763,0.053763,0.080986,0.039301,0.02851,0.048014,0.033278,0.421053,0.082397,0.394861,0.190476,TRUE
0.022222,0.043011,0.083333,0,0,0,0.043011,0.049123,0,0,0.042857,0.79798,0.05618,0,0,0.061224,0,0.007795,0.109751,0.002506,0.009153,0.021625,0.104478,0.002507,0.009459,0.191919,0,0,0.056338,0.135371,0.012117,0.026675,0.009983,0.263158,0.018727,0,0.057143,FALSE
