@relation ar6-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute total_loc numeric
@attribute blank_loc numeric
@attribute comment_loc numeric
@attribute code_and_comment_loc numeric
@attribute executable_loc numeric
@attribute unique_operands numeric
@attribute unique_operators numeric
@attribute total_operands numeric
@attribute total_operators numeric
@attribute halstead_vocabulary numeric
@attribute halstead_length numeric
@attribute halstead_volume numeric
@attribute halstead_level numeric
@attribute halstead_difficulty numeric
@attribute halstead_effort numeric
@attribute halstead_error numeric
@attribute halstead_time numeric
@attribute branch_count numeric
@attribute decision_count numeric
@attribute call_pairs numeric
@attribute condition_count numeric
@attribute multiple_condition_count numeric
@attribute cyclomatic_complexity numeric
@attribute cyclomatic_density numeric
@attribute decision_density numeric
@attribute design_complexity numeric
@attribute design_density numeric
@attribute normalized_cyclomatic_complexity numeric
@attribute formal_parameters numeric
@attribute defects {false,true}

@data
0.092784,0,0.064516,0,0.089888,0.061224,0.157895,0.037037,0.044586,0.06383,0.041825,0.025524,0.000491,0.092821,0.005144,0.000001,0.005198,0.002437,0.037037,0.05,0.041667,0,0.055556,0.016145,0.333333,0.05,0.071429,0.526316,0,false
0.092784,0,0,0,0.11236,0.122449,0.315789,0.138889,0.11465,0.12766,0.125475,0.087511,0.000135,0.271853,0.048497,0.000002,0.04855,0.002437,0.037037,0,0,0,0.055556,0.0111,0,0,0,0.526316,0,false
0.020619,0,0,0,0.033708,0,0,0,0,0,0,0,0.001641,0.028837,0,0,0.000048,0,0,0,0,0,0,0.024218,0,0,0,0.868421,0,false
0.051546,0,0,0,0.067416,0.081633,0.105263,0.046296,0.038217,0.06383,0.041825,0.025524,0.00066,0.070291,0.003868,0.000001,0.003916,0,0,0.05,0,0,0,0.008073,0,0.05,0.142857,0.447368,0,false
0.360825,0.083333,0.16129,0,0.303371,0.265306,0.263158,0.342593,0.33758,0.191489,0.342205,0.257065,0.000135,0.271853,0.139101,0.000007,0.13914,0.012183,0.185185,0.55,0,0,0.277778,0.013118,0,0.55,0.261429,0.447368,0,false
0.237113,0,0,0,0.269663,0.265306,0.210526,0.12963,0.171975,0.180851,0.155894,0.118505,0.000474,0.095825,0.022947,0.000003,0.022992,0.014619,0.222222,0,0.25,0.111111,0.222222,0.012109,0.333333,0,0,0.552632,0.5,false
0.092784,0,0.225806,0,0.033708,0.122449,0.052632,0.055556,0.076433,0.074468,0.068441,0.041933,0.001083,0.043557,0.003785,0.000001,0.003838,0,0,0.3,0,0,0,0.024218,0,0.3,0.857143,0.263158,0,false
0.237113,0,0.16129,0,0.213483,0.265306,0.368421,0.37037,0.33121,0.212766,0.34981,0.270738,0.000085,0.374287,0.201391,0.000007,0.201433,0.019492,0.296296,0,0.333333,0.444444,0.222222,0.017154,0.333333,0,0,0.552632,0,false
0.082474,0,0.129032,0,0.05618,0.061224,0.210526,0.055556,0.076433,0.074468,0.068441,0.041933,0.000271,0.156804,0.013887,0.000001,0.013936,0.004873,0.074074,0,0.083333,0,0.111111,0.051463,0.333333,0,0,0.868421,0,false
0.082474,0,0,0,0.101124,0.122449,0.052632,0.064815,0.076433,0.074468,0.072243,0.043756,0.000931,0.050466,0.00459,0.000001,0.004639,0,0,0.3,0,0,0,0.002018,0,0.3,0.857143,0.289474,0,false
0.113402,0,0.096774,0,0.101124,0.183673,0.578947,0.212963,0.171975,0.212766,0.190114,0.15041,0.000051,0.499549,0.150711,0.000004,0.150752,0.004873,0.074074,0.1,0.041667,0,0.111111,0.024218,0.666667,0.1,0.095714,0.657895,0,false
0.072165,0,0.096774,0,0.05618,0.102041,0.210526,0.055556,0.050955,0.095745,0.053232,0.036463,0.00044,0.102433,0.007915,0.000001,0.007966,0.004873,0.074074,0.05,0.041667,0,0.111111,0.051463,0.666667,0.05,0.047143,1,0.5,false
0.103093,0,0.096774,0,0.089888,0.102041,0.315789,0.074074,0.095541,0.117021,0.087452,0.061076,0.000237,0.175428,0.022165,0.000001,0.022211,0.004873,0.074074,0.05,0.083333,0,0.111111,0.029263,0.333333,0.05,0.047143,0.710526,0,true
0.371134,0,0.419355,0.090909,0.269663,0.653061,0.684211,0.509259,0.484076,0.478723,0.498099,0.472197,0.000085,0.374287,0.349414,0.000012,0.349446,0.014619,0.222222,0.3,0.166667,0.111111,0.222222,0.012109,0.5,0.3,0.171429,0.368421,0.5,false
0.195876,0,0.387097,0,0.089888,0.265306,0.526316,0.185185,0.197452,0.244681,0.193916,0.159526,0.000135,0.271853,0.08698,0.000004,0.087022,0.00731,0.111111,0,0.125,0,0.166667,0.041372,0.333333,0,0,0.526316,0,false
0.391753,0,0.451613,0,0.280899,0.530612,0.421053,0.37963,0.407643,0.361702,0.39924,0.354603,0.000169,0.229799,0.161771,0.000009,0.161814,0.026802,0.407407,0.3,0.458333,0.222222,0.5,0.031282,0.333333,0.3,0.085714,0.684211,0,true
0.030928,0,0,0,0.044944,0.061224,0.210526,0.046296,0.025478,0.074468,0.034221,0.022789,0.000322,0.135476,0.006849,0.000001,0.006896,0,0,0,0,0,0,0.016145,0,0,0,0.657895,1,false
0.237113,0,0,0,0.269663,0.265306,0.210526,0.12963,0.171975,0.180851,0.155894,0.118505,0.000474,0.095825,0.022947,0.000003,0.022992,0.014619,0.222222,0,0.25,0.111111,0.222222,0.012109,0.333333,0,0,0.552632,0.5,false
0.175258,0,0.193548,0,0.134831,0.22449,0.578947,0.361111,0.292994,0.234043,0.323194,0.257065,0.000034,0.599579,0.30628,0.000007,0.306316,0.009746,0.148148,0.25,0.083333,0,0.222222,0.0333,0.666667,0.25,0.142857,0.736842,0,false
0.041237,0,0.064516,0,0.033708,0.061224,0.105263,0.027778,0.025478,0.053191,0.026616,0.016408,0.000795,0.058877,0.002143,0.000001,0.002189,0,0,0.05,0,0,0,0.024218,0,0.05,0.142857,0.526316,0,false
0.134021,0,0.064516,0,0.134831,0.244898,0.368421,0.231481,0.248408,0.202128,0.243346,0.187785,0.000135,0.271853,0.10208,0.000005,0.102125,0.00731,0.111111,0,0.125,0.111111,0.111111,0.016145,0.333333,0,0,0.552632,0.5,false
0.494845,0,0.387097,0,0.41573,0.55102,0.684211,0.435185,0.541401,0.425532,0.501901,0.46217,0.000085,0.374287,0.342046,0.000012,0.342078,0.029239,0.444444,0.3,0.5,0.111111,0.555556,0.021191,0.333333,0.3,0.078571,0.578947,0,true
0.082474,0,0.032258,0,0.089888,0.061224,0.157895,0.027778,0.050955,0.06383,0.041825,0.025524,0.000626,0.073896,0.004072,0.000001,0.004118,0.002437,0.037037,0.1,0,0,0.055556,0.016145,0,0.1,0.142857,0.578947,0,false
0.443299,0,0.935484,0,0.168539,0.653061,0.684211,0.435185,0.363057,0.478723,0.395437,0.377393,0.000102,0.332532,0.248648,0.000009,0.248681,0.00731,0.111111,0.2,0.041667,0,0.166667,0.018163,1,0.2,0.142857,0.236842,0,false
0.164948,0,0.064516,0,0.168539,0.22449,0.684211,0.231481,0.210191,0.255319,0.220532,0.182315,0.000051,0.499549,0.181968,0.000005,0.182009,0.00731,0.111111,0,0.083333,0.111111,0.111111,0.0111,0.5,0,0,0.473684,0,false
0.175258,0,0.225806,0,0.123596,0.122449,0.052632,0.055556,0.076433,0.074468,0.068441,0.041933,0.001083,0.043557,0.003785,0.000001,0.003838,0,0,0.3,0,0,0,0,0,0.3,0.857143,0.157895,0,false
0.072165,0,0,0,0.089888,0.183673,0.105263,0.092593,0.063694,0.117021,0.076046,0.053783,0.000711,0.065485,0.007287,0.000001,0.007339,0,0,0,0,0,0,0.004036,0,0,0,0.342105,0,false
0.061856,0,0,0,0.078652,0.142857,0.105263,0.064815,0.050955,0.095745,0.057034,0.039198,0.000795,0.058877,0.004822,0.000001,0.00487,0,0,0.05,0,0,0,0.005045,0,0.05,0.142857,0.368421,0,false
0.030928,0,0,0,0.044944,0.061224,0.157895,0.037037,0.019108,0.06383,0.026616,0.018232,0.000491,0.092821,0.003804,0.000001,0.003858,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.030928,0,0,0,0.044944,0.020408,0.105263,0.009259,0.012739,0.031915,0.011407,0.007293,0.000795,0.058877,0.001072,0,0.001119,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0,false
0.082474,0,0.096774,0,0.067416,0.142857,0.263158,0.092593,0.063694,0.12766,0.076046,0.054695,0.000305,0.141784,0.016116,0.000001,0.016164,0,0,0.1,0,0,0,0.008073,0,0.1,0.285714,0.289474,0.5,false
0.051546,0,0,0,0.067416,0.081633,0.105263,0.055556,0.038217,0.06383,0.045627,0.028259,0.000558,0.082307,0.004995,0.000001,0.005044,0,0,0,0,0,0,0.008073,0,0,0,0.447368,0,false
0.381443,0,0.419355,0.090909,0.280899,0.44898,0.578947,0.425926,0.414013,0.351064,0.422053,0.371923,0.000085,0.374287,0.275738,0.000009,0.275772,0.012183,0.185185,0.45,0.125,0.111111,0.222222,0.0111,0.556667,0.45,0.257143,0.342105,0,false
0.762887,0.125,1,0,0.426966,0.612245,0.315789,0.416667,0.515924,0.382979,0.479087,0.430264,0.000237,0.175428,0.149818,0.000011,0.149864,0.019492,0.296296,1,0.291667,0.222222,0.333333,0.009082,0.38,1,0.408571,0.236842,0,false
0.175258,0,0.032258,0,0.191011,0.265306,0.631579,0.25,0.229299,0.265957,0.239544,0.199635,0.000068,0.428056,0.170485,0.000005,0.170523,0.009746,0.148148,0,0.125,0.111111,0.166667,0.015136,0.443333,0,0,0.578947,0,false
0.030928,0,0,0,0.044944,0.040816,0.157895,0.027778,0.019108,0.053191,0.022814,0.014585,0.000457,0.098828,0.003358,0.000001,0.003404,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.123711,0,0.064516,0,0.123596,0.122449,0.210526,0.083333,0.101911,0.106383,0.095057,0.06381,0.000338,0.129468,0.017025,0.000001,0.017071,0.009746,0.148148,0,0.166667,0.111111,0.166667,0.027245,0.333333,0,0,0.815789,0,true
0.391753,0,0.451613,0.090909,0.280899,0.673469,0.684211,0.564815,0.541401,0.489362,0.555133,0.527803,0.000068,0.428056,0.446055,0.000013,0.446083,0.017056,0.259259,0.35,0.166667,0.111111,0.277778,0.015136,0.583333,0.35,0.167143,0.394737,0.5,false
0.28866,0,0.225806,0,0.247191,0.265306,0.368421,0.212963,0.248408,0.212766,0.235741,0.184139,0.000169,0.229799,0.084694,0.000005,0.084736,0.019492,0.296296,0.05,0.333333,0.333333,0.277778,0.018163,0.333333,0.05,0.024286,0.552632,0,false
0.103093,0,0,0,0.123596,0.183673,0.526316,0.166667,0.159236,0.202128,0.163498,0.128532,0.000102,0.332532,0.086114,0.000003,0.086163,0.00731,0.111111,0,0.083333,0,0.166667,0.027245,0.5,0,0,0.947368,0,false
0.051546,0,0.032258,0,0.05618,0.040816,0.052632,0.018519,0.025478,0.031915,0.022814,0.011851,0.001083,0.043557,0.001145,0.000001,0.001196,0,0,0.1,0,0,0,0.0111,0,0.1,0.285714,0.447368,0,false
0.319588,0,0.064516,0,0.337079,0.387755,0.368421,0.435185,0.388535,0.276596,0.410646,0.340018,0.000102,0.332532,0.224239,0.000009,0.224281,0.017056,0.259259,0.25,0.291667,0.111111,0.333333,0.014127,0.333333,0.25,0.101429,0.578947,0,false
0.185567,0.020833,0.129032,0,0.157303,0.183673,0.315789,0.12963,0.152866,0.159574,0.144487,0.106655,0.000237,0.175428,0.037924,0.000003,0.03797,0.004873,0.074074,0.25,0.041667,0,0.111111,0.012109,0.666667,0.25,0.238571,0.421053,0,false
0.278351,0.041667,0.354839,0,0.168539,0.204082,0.263158,0.148148,0.178344,0.159574,0.1673,0.122151,0.000254,0.165816,0.040866,0.000003,0.040912,0.004873,0.074074,0.25,0.083333,0,0.111111,0.0111,0.333333,0.25,0.238571,0.289474,0,false
0.061856,0,0,0,0.078652,0.163265,0.368421,0.194444,0.184713,0.159574,0.190114,0.13856,0.000102,0.332532,0.092663,0.000003,0.092712,0,0,0,0,0,0,0.005045,0,0,0,0.368421,0.5,false
0.113402,0,0.096774,0,0.101124,0.22449,0.263158,0.203704,0.152866,0.170213,0.174905,0.130356,0.000203,0.199159,0.052297,0.000003,0.05234,0,0,0.35,0,0,0,0.002018,0,0.35,1,0.210526,0,false
0.123711,0,0,0,0.146067,0.22449,0.368421,0.222222,0.171975,0.191489,0.193916,0.148587,0.000135,0.271853,0.081134,0.000004,0.081177,0.002437,0.037037,0,0,0,0.055556,0.006054,0,0,0,0.394737,0,false
0.030928,0,0,0,0.044944,0.040816,0.157895,0.027778,0.019108,0.053191,0.022814,0.014585,0.000457,0.098828,0.003358,0.000001,0.003404,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.082474,0,0.096774,0,0.067416,0.081633,0.368421,0.064815,0.076433,0.117021,0.072243,0.051048,0.000186,0.213277,0.02275,0.000001,0.022799,0.004873,0.074074,0,0.083333,0,0.111111,0.041372,0.333333,0,0,0.868421,0,false
0.113402,0,0,0,0.134831,0.163265,0.315789,0.185185,0.146497,0.148936,0.163498,0.117593,0.000135,0.271853,0.064572,0.000003,0.064618,0.002437,0.037037,0,0,0,0.055556,0.008073,0,0,0,0.447368,0,false
0.030928,0,0,0,0.044944,0.040816,0.157895,0.027778,0.019108,0.053191,0.022814,0.014585,0.000457,0.098828,0.003358,0.000001,0.003404,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.051546,0,0,0,0.067416,0.122449,0.157895,0.074074,0.050955,0.095745,0.060837,0.041021,0.000474,0.095825,0.008255,0.000001,0.008304,0,0,0,0,0,0,0.008073,0,0,0,0.447368,0,false
1,0,0.290323,0,1,1,0.736842,0.833333,1,0.670213,0.939163,0.954421,0.000068,0.428056,0.804295,0.000024,0.804305,0.065787,1,0.7,1,0.666667,1,0.012109,0.376667,0.7,0.105714,0.5,0,true
0.195876,0,0.096774,0,0.191011,0.285714,0.473684,0.185185,0.229299,0.244681,0.212928,0.174111,0.000169,0.229799,0.08016,0.000005,0.080203,0.014619,0.222222,0,0.25,0,0.333333,0.032291,0.333333,0,0,0.921053,0,true
0.752577,0,0.580645,0.181818,0.629213,0.591837,0.526316,0.638889,0.738854,0.414894,0.703422,0.639927,0.000068,0.428056,0.540207,0.000016,0.540232,0.046295,0.703704,0.45,0.791667,0.111111,0.944444,0.023209,0.333333,0.45,0.071429,0.631579,0,true
0.030928,0,0,0,0.044944,0.040816,0.157895,0.027778,0.019108,0.053191,0.022814,0.014585,0.000457,0.098828,0.003358,0.000001,0.003404,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.515464,0.041667,0.548387,0,0.359551,0.510204,0.368421,0.398148,0.420382,0.340426,0.414449,0.361896,0.000169,0.229799,0.165069,0.000009,0.165112,0.014619,0.222222,0.4,0.25,0,0.333333,0.013118,0.333333,0.4,0.162857,0.368421,0,false
0.030928,0,0,0,0.044944,0.040816,0.157895,0.027778,0.019108,0.053191,0.022814,0.014585,0.000457,0.098828,0.003358,0.000001,0.003404,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.061856,0,0,0,0.078652,0.183673,0.315789,0.203704,0.140127,0.159574,0.1673,0.122151,0.000135,0.271853,0.067008,0.000003,0.067058,0,0,0.2,0,0,0,0.005045,0,0.2,0.571429,0.368421,0,false
0.123711,0,0.032258,0,0.134831,0.183673,0.315789,0.185185,0.146497,0.159574,0.163498,0.119417,0.000152,0.249024,0.060066,0.000003,0.060114,0.002437,0.037037,0,0,0,0.055556,0.008073,0,0,0,0.394737,0,false
0.546392,0,0.612903,0,0.393258,0.795918,0.578947,0.722222,0.694268,0.531915,0.711027,0.687329,0.000085,0.374287,0.507484,0.000017,0.507508,0.029239,0.444444,0.2,0.375,0.111111,0.555556,0.0222,0.443333,0.2,0.051429,0.526316,0,false
0.082474,0,0.064516,0,0.078652,0.102041,0.263158,0.074074,0.095541,0.106383,0.087452,0.059253,0.000271,0.156804,0.019245,0.000001,0.019298,0.004873,0.074074,0.1,0.083333,0.111111,0.055556,0.020182,0.333333,0.1,0.142857,0.578947,0,false
0.278351,0.020833,0.096774,0,0.269663,0.265306,0.368421,0.212963,0.248408,0.212766,0.235741,0.184139,0.000169,0.229799,0.084694,0.000005,0.084736,0.019492,0.296296,0.05,0.333333,0.333333,0.277778,0.016145,0.333333,0.05,0.024286,0.552632,0,false
0.051546,0,0.032258,0,0.05618,0.040816,0.052632,0.018519,0.025478,0.031915,0.022814,0.011851,0.001083,0.043557,0.001145,0.000001,0.001196,0,0,0.1,0,0,0,0.0111,0,0.1,0.285714,0.447368,0,false
0.546392,0,0.419355,0,0.460674,0.795918,0.578947,0.694444,0.649682,0.531915,0.673004,0.650866,0.000085,0.374287,0.480692,0.000016,0.480716,0.024366,0.37037,0.15,0.333333,0.222222,0.333333,0.008073,0.416667,0.15,0.061429,0.342105,0.5,false
0.195876,0,0.16129,0,0.168539,0.265306,0.263158,0.212963,0.184713,0.191489,0.197719,0.151322,0.000237,0.175428,0.053369,0.000004,0.05342,0.009746,0.148148,0.1,0.166667,0.111111,0.166667,0.018163,0.333333,0.1,0.071429,0.526316,0,true
0.247423,0.020833,0.258065,0,0.179775,0.408163,0.473684,0.342593,0.280255,0.308511,0.307985,0.264357,0.000118,0.299189,0.157319,0.000007,0.157358,0.00731,0.111111,0.15,0.083333,0.111111,0.111111,0.010091,0.5,0.15,0.142857,0.315789,0,true
0,0.895833,0.032258,0.818182,0,0.653061,0.947368,0.12963,0.369427,0.882979,0.117871,0.130356,0.883243,0,0.001125,0.883249,0,0.883252,0.666667,0.45,0,0.777778,0,0.899092,0.09,0.0645,0,0,0.105,true
0.206186,0,0.258065,0,0.146067,0.244898,0.315789,0.175926,0.171975,0.191489,0.174905,0.134913,0.00022,0.186543,0.050689,0.000003,0.050739,0.009746,0.148148,0.05,0.166667,0.222222,0.111111,0.014127,0.333333,0.05,0.047143,0.368421,0,false
0.402062,0,0.548387,0,0.258427,0.387755,0.842105,0.583333,0.55414,0.37234,0.570342,0.506837,0,1,1,0.000013,1,0.029239,0.444444,0.05,0.458333,0.222222,0.555556,0.039354,0.363333,0.05,0.012857,0.736842,0,false
0.030928,0,0,0,0.044944,0.061224,0.157895,0.037037,0.019108,0.06383,0.026616,0.018232,0.000491,0.092821,0.003804,0.000001,0.003858,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.103093,0.020833,0.193548,0,0.044944,0.244898,0.157895,0.12963,0.095541,0.159574,0.110266,0.082954,0.000541,0.08471,0.01433,0.000002,0.01438,0,0,0.2,0,0,0,0.016145,0,0.2,0.571429,0.236842,0,false
0.072165,0,0.096774,0.090909,0.05618,0.102041,0.157895,0.046296,0.070064,0.085106,0.060837,0.039198,0.000626,0.073896,0.006082,0.000001,0.006134,0.004873,0.074074,0.1,0.083333,0,0.111111,0.051463,0.333333,0.1,0.095714,1,0,false
0.247423,0,0.225806,0,0.202247,0.265306,0.421053,0.277778,0.261146,0.223404,0.269962,0.213309,0.000102,0.332532,0.141482,0.000005,0.141522,0.017056,0.259259,0.05,0.291667,0.333333,0.222222,0.019173,0.333333,0.05,0.028571,0.526316,0,false
0.061856,0,0,0,0.078652,0.102041,0.526316,0.12037,0.11465,0.159574,0.117871,0.088423,0.000068,0.428056,0.077098,0.000002,0.077146,0.002437,0.037037,0,0,0,0.055556,0.020182,0,0,0,0.763158,0.5,false
0.030928,0,0,0,0.044944,0.040816,0.157895,0.027778,0.019108,0.053191,0.022814,0.014585,0.000457,0.098828,0.003358,0.000001,0.003404,0,0,0,0,0,0,0.016145,0,0,0,0.657895,0.5,false
0.072165,0,0.096774,0,0.05618,0.122449,0.578947,0.111111,0.11465,0.180851,0.114068,0.088423,0.000085,0.374287,0.067434,0.000002,0.067482,0.004873,0.074074,0,0.041667,0,0.111111,0.051463,0.666667,0,0,1,0.5,false
